,date,format,location,title,url
99,2017-04-22T09:00:00.000Z,workshop,london,Digital Marketing Bootcamp,http://generalassemb.ly/education/digital-marketing-bootcamp--2/london/34696
100,2017-04-24T17:15:00.000Z,class,london,Intermediate Excel: Formulas & Functions,http://generalassemb.ly/education/intermediate-excel-formulas-functions/london/33370
101,2017-04-24T17:15:00.000Z,workshop,london,Improve Your Level of Production with Kanban,http://generalassemb.ly/education/improve-your-level-of-production-with-kanban/london/35516
102,2017-04-25T17:15:00.000Z,class,london,Better Design with Rapid Prototyping and Testing,http://generalassemb.ly/education/better-design-with-rapid-prototyping-and-testing/london/34953
103,2017-04-25T17:15:00.000Z,workshop,london,Social Media on a Budget,http://generalassemb.ly/education/social-media-on-a-budget/london/35173
104,2017-04-26T17:15:00.000Z,class,london,Python Programming 101,http://generalassemb.ly/education/python-programming-101/london/34743
105,2017-04-26T17:15:00.000Z,workshop,london,Leadership: Essential Skills Needed to Run a Team,http://generalassemb.ly/education/leadership-essential-skills-needed-to-run-a-team/london/35513
106,2017-04-27T11:00:00.000Z,workshop,london,Building Your Personal Brand,http://generalassemb.ly/education/building-your-personal-brand-e96958ac-db2c-4471-81c6-9c0e2d1e7029/london/34972
107,2017-04-27T17:15:00.000Z,workshop,london,Intro to SEO,http://generalassemb.ly/education/intro-to-seo/london/31206
108,2017-04-28T08:00:00.000Z,workshop,london,Product Management Bootcamp,http://generalassemb.ly/education/product-management-bootcamp/london/34672
109,2017-04-28T09:00:00.000Z,workshop,london,Google Adwords Bootcamp,http://generalassemb.ly/education/google-adwords-bootcamp/london/34900
110,2017-04-28T13:00:00.000Z,workshop,london,Content Marketing Workshop,http://generalassemb.ly/education/content-marketing-workshop/london/34650
111,2017-04-29T08:30:00.000Z,workshop-series,london,Programming for Non-Programmers Bootcamp,http://generalassemb.ly/education/programming-for-non-programmers-bootcamp/london/33748
112,2017-05-02T17:00:00.000Z,course,london,Front-End Web Development,http://generalassemb.ly/education/front-end-web-development/london
113,2017-05-02T17:15:00.000Z,class,london,Advanced Topics in Blogging,http://generalassemb.ly/education/advanced-topics-in-blogging/london/34527
114,2017-05-02T17:15:00.000Z,workshop,london,How to Launch a Successful Podcast,http://generalassemb.ly/education/how-to-launch-a-successful-podcast/london/35191
115,2017-05-03T17:15:00.000Z,workshop,london,Data-Driven UX Design on a Budget,http://generalassemb.ly/education/data-driven-ux-design-on-a-budget/london/34960
116,2017-05-03T17:15:00.000Z,workshop,london,Social Media Advertising,http://generalassemb.ly/education/social-media-advertising/london/35072
117,2017-05-04T11:00:00.000Z,workshop,london,Introduction to Growth Hacking,http://generalassemb.ly/education/introduction-to-growth-hacking--2/london/34975
118,2017-05-04T17:15:00.000Z,class,london,How to Work with Influencers for Marketing,http://generalassemb.ly/education/how-to-work-with-influencers-for-marketing/london/35525
119,2017-05-05T09:00:00.000Z,workshop,london,Intro to Agile and Lean Bootcamp,http://generalassemb.ly/education/intro-to-agile-and-lean-bootcamp/london/33552
120,2017-05-05T11:00:00.000Z,class,london,Intro to App Store Optimization,http://generalassemb.ly/education/intro-to-app-store-optimization/london/34654
121,2017-05-08T08:00:00.000Z,immersive,london,User Experience Design Immersive,http://generalassemb.ly/education/user-experience-design-immersive/london
122,2017-05-08T08:00:00.000Z,course,london,Product Management,http://generalassemb.ly/education/product-management/london
123,2017-05-08T08:00:00.000Z,immersive,london,Web Development Immersive,http://generalassemb.ly/education/web-development-immersive/london
124,2017-05-08T17:15:00.000Z,class,london,Picture This: Instagram for Business,http://generalassemb.ly/education/picture-this-instagram-for-business/london/35522
125,2017-05-08T17:30:00.000Z,event,london,Break Into Data Science,http://generalassemb.ly/education/break-into-data-science/london/35179
126,2017-05-09T17:15:00.000Z,class,london,Essential UX Design for Ecommerce Sites,http://generalassemb.ly/education/essential-ux-design-for-ecommerce-sites/london/34962
127,2017-05-10T09:00:00.000Z,class-series,london,Understanding Google Analytics Bootcamp,http://generalassemb.ly/education/understanding-google-analytics-bootcamp/london/34647
128,2017-05-10T17:15:00.000Z,workshop,london,Copywriting for Tech,http://generalassemb.ly/education/copywriting-for-tech/london/34447
129,2017-05-10T17:15:00.000Z,workshop,london,Design Thinking Workshop,http://generalassemb.ly/education/design-thinking-workshop/london/35353
130,2017-05-11T11:00:00.000Z,class,london,Raising Startup Capital,http://generalassemb.ly/education/raising-startup-capital/london/34977
131,2017-05-11T17:15:00.000Z,class,london,Email Marketing Optimisation,http://generalassemb.ly/education/email-marketing-optimisation--2/london/34901
132,2017-05-12T09:00:00.000Z,workshop,london,Digital Marketing Bootcamp,http://generalassemb.ly/education/digital-marketing-bootcamp--2/london/34978
133,2017-05-12T12:00:00.000Z,workshop,london,Estimation and Forecasting Workshop,http://generalassemb.ly/education/estimation-and-forecasting-workshop/london/33553
134,2017-05-13T08:30:00.000Z,workshop-series,london,Programming for Non-Programmers Bootcamp,http://generalassemb.ly/education/programming-for-non-programmers-bootcamp/london/33474
135,2017-05-13T09:00:00.000Z,workshop-series,london,Two-day User Experience Design Bootcamp,http://generalassemb.ly/education/two-day-user-experience-design-bootcamp/london/34986
136,2017-05-15T17:00:00.000Z,course,london,Data Science,http://generalassemb.ly/education/data-science/london
137,2017-05-15T17:30:00.000Z,event,london,Break Into Product Management,http://generalassemb.ly/education/break-into-product-management/london/35180
138,2017-05-16T17:00:00.000Z,course,london,User Experience Design,http://generalassemb.ly/education/user-experience-design/london
139,2017-05-16T17:15:00.000Z,workshop,london,Visual Design Fundamentals,http://generalassemb.ly/education/visual-design-fundamentals/london/35350
140,2017-05-16T17:15:00.000Z,workshop-series,london,Intro to Data Science with Python: Bootcamp Series,http://generalassemb.ly/education/intro-to-data-science-with-python-bootcamp-series/london/34744
141,2017-05-17T17:15:00.000Z,class,london,Travel Writing Workshop,http://generalassemb.ly/education/travel-writing-workshop/london/34528
142,2017-05-17T17:15:00.000Z,workshop,london,Social Media Strategy Mapping,http://generalassemb.ly/education/social-media-strategy-mapping/london/35070
143,2017-05-18T17:15:00.000Z,class,london,Digital Marketing: Key Metrics,http://generalassemb.ly/education/digital-marketing-key-metrics/london/34652
144,2017-05-20T09:00:00.000Z,workshop,london,Public Speaking Bootcamp,http://generalassemb.ly/education/public-speaking-bootcamp/london/34904
145,2017-05-22T08:00:00.000Z,course,london,Digital Marketing,http://generalassemb.ly/education/digital-marketing/london
146,2017-05-22T17:30:00.000Z,event,london,Break Into Coding,http://generalassemb.ly/education/break-into-coding/london/35182
147,2017-05-24T17:15:00.000Z,class,london,Basics of Scrum,http://generalassemb.ly/education/basics-of-scrum/london/35518
148,2017-05-26T09:00:00.000Z,workshop,london,Product Management Bootcamp,http://generalassemb.ly/education/product-management-bootcamp/london/35509
149,2017-05-30T17:00:00.000Z,course,london,Data Analytics,http://generalassemb.ly/education/data-analytics/london
150,2017-05-31T17:15:00.000Z,class,london,Advanced UX Design for Ecommerce Sites,http://generalassemb.ly/education/advanced-ux-design-for-ecommerce-sites/london/34963
151,2017-05-31T17:15:00.000Z,workshop,london,Get the Picture: Introduction to Infographics,http://generalassemb.ly/education/get-the-picture-introduction-to-infographics/london/35512
152,2017-06-01T09:00:00.000Z,class-series,london,Understanding Google Analytics Bootcamp,http://generalassemb.ly/education/understanding-google-analytics-bootcamp/london/34648
153,2017-06-01T11:00:00.000Z,workshop,london,Building Your Personal Brand,http://generalassemb.ly/education/building-your-personal-brand-e96958ac-db2c-4471-81c6-9c0e2d1e7029/london/34973
154,2017-06-01T17:15:00.000Z,workshop,london,Coding for Beginners: HTML and CSS,http://generalassemb.ly/education/coding-for-beginners-html-and-css/london/35362
155,2017-06-02T09:00:00.000Z,class,london,Social Media Bootcamp,http://generalassemb.ly/education/social-media-bootcamp/london/35074
156,2017-06-05T17:15:00.000Z,class,london,Blogging Basics: Building an Online Presence,http://generalassemb.ly/education/blogging-basics-building-an-online-presence/london/34529
157,2017-06-05T17:15:00.000Z,class,london,Creating Video Content on a Budget,http://generalassemb.ly/education/creating-video-content-on-a-budget/london/34446
158,2017-06-06T17:15:00.000Z,workshop,london,Social Media on a Budget,http://generalassemb.ly/education/social-media-on-a-budget/london/35174
159,2017-06-06T17:15:00.000Z,class,london,Better Design with Rapid Prototyping and Testing,http://generalassemb.ly/education/better-design-with-rapid-prototyping-and-testing/london/34991
160,2017-06-07T17:15:00.000Z,workshop,london,Intro to SEO,http://generalassemb.ly/education/intro-to-seo/london/35192
161,2017-06-08T09:00:00.000Z,workshop,london,Sales & Business Development Bootcamp,http://generalassemb.ly/education/sales-business-development-bootcamp/london/34980
162,2017-06-08T17:15:00.000Z,workshop,london,Data-Driven UX Design on a Budget,http://generalassemb.ly/education/data-driven-ux-design-on-a-budget/london/34961
163,2017-06-08T17:15:00.000Z,workshop,london,Introduction to Growth Hacking,http://generalassemb.ly/education/introduction-to-growth-hacking--2/london/34976
164,2017-06-09T09:00:00.000Z,workshop,london,User Experience Design Bootcamp,http://generalassemb.ly/education/user-experience-design-bootcamp/london/34988
165,2017-06-10T09:00:00.000Z,workshop,london,Digital Marketing Bootcamp,http://generalassemb.ly/education/digital-marketing-bootcamp--2/london/34989
166,2017-06-12T17:00:00.000Z,course,london,Product Management,http://generalassemb.ly/education/product-management/london
167,2017-06-12T17:15:00.000Z,workshop,london,User Research Methods,http://generalassemb.ly/education/user-research-methods/london/35612
168,2017-06-12T17:15:00.000Z,class,london,Building a Successful E-Commerce Business,http://generalassemb.ly/education/building-a-successful-e-commerce-business/london/35113
169,2017-06-14T17:15:00.000Z,class,london,Presentation Skills and Public Speaking,http://generalassemb.ly/education/presentation-skills-and-public-speaking/london/34903
170,2017-06-14T17:15:00.000Z,class,london,Picture This: Instagram for Business,http://generalassemb.ly/education/picture-this-instagram-for-business/london/35524
171,2017-06-15T17:15:00.000Z,workshop,london,Content Marketing Workshop,http://generalassemb.ly/education/content-marketing-workshop/london/34651
172,2017-06-17T08:30:00.000Z,workshop-series,london,Programming for Non-Programmers Bootcamp,http://generalassemb.ly/education/programming-for-non-programmers-bootcamp/london/35075
173,2017-06-17T09:00:00.000Z,workshop,london,Adobe Photoshop Bootcamp,http://generalassemb.ly/education/adobe-photoshop-bootcamp/london/35352
174,2017-06-19T08:00:00.000Z,immersive,london,User Experience Design Immersive,http://generalassemb.ly/education/user-experience-design-immersive/london
175,2017-06-19T08:00:00.000Z,immersive,london,Data Science Immersive,http://generalassemb.ly/education/data-science-immersive/london
176,2017-06-19T08:00:00.000Z,immersive,london,Web Development Immersive,http://generalassemb.ly/education/web-development-immersive/london
177,2017-06-19T17:00:00.000Z,course,london,Front-End Web Development,http://generalassemb.ly/education/front-end-web-development/london
178,2017-06-19T17:00:00.000Z,course,london,Digital Marketing,http://generalassemb.ly/education/digital-marketing/london
179,2017-06-19T17:15:00.000Z,workshop,london,Design Thinking Workshop,http://generalassemb.ly/education/design-thinking-workshop/london/35354
180,2017-06-19T17:15:00.000Z,workshop,london,Social Media Strategy Mapping,http://generalassemb.ly/education/social-media-strategy-mapping/london/35071
181,2017-06-22T09:00:00.000Z,class-series,london,Understanding Google Analytics Bootcamp,http://generalassemb.ly/education/understanding-google-analytics-bootcamp/london/34649
182,2017-06-24T09:00:00.000Z,workshop-series,london,Two-day User Experience Design Bootcamp,http://generalassemb.ly/education/two-day-user-experience-design-bootcamp/london/34698
183,2017-06-26T17:15:00.000Z,workshop,london,Social Media Advertising,http://generalassemb.ly/education/social-media-advertising/london/35073
184,2017-06-26T17:15:00.000Z,class,london,Python Programming 101,http://generalassemb.ly/education/python-programming-101/london/34745
185,2017-06-27T08:00:00.000Z,workshop,london,Product Management Bootcamp,http://generalassemb.ly/education/product-management-bootcamp/london/34673
186,2017-06-27T17:00:00.000Z,course,london,Data Science,http://generalassemb.ly/education/data-science/london
187,2017-06-27T17:15:00.000Z,workshop,london,How to Launch a Successful Podcast,http://generalassemb.ly/education/how-to-launch-a-successful-podcast/london/35193
188,2017-06-27T17:15:00.000Z,workshop,london,Copywriting for Tech,http://generalassemb.ly/education/copywriting-for-tech/london/34448
189,2017-06-28T17:15:00.000Z,workshop,london,Leadership: Essential Skills Needed to Run a Team,http://generalassemb.ly/education/leadership-essential-skills-needed-to-run-a-team/london/35514
190,2017-06-29T09:00:00.000Z,workshop-series,london,Two-day Agile and Scrum Bootcamp,http://generalassemb.ly/education/two-day-agile-and-scrum-bootcamp/london/33554
191,2017-06-29T11:00:00.000Z,class,london,"How to Get Your First 5,000 Users",http://generalassemb.ly/education/how-to-get-your-first-5000-users/london/34983
192,2017-06-29T13:00:00.000Z,class,london,Digital Marketing: Key Metrics,http://generalassemb.ly/education/digital-marketing-key-metrics/london/34653
193,2017-06-29T17:15:00.000Z,workshop,london,Building Your Personal Brand,http://generalassemb.ly/education/building-your-personal-brand-e96958ac-db2c-4471-81c6-9c0e2d1e7029/london/34985
194,2017-06-30T09:00:00.000Z,workshop,london,Digital Marketing Bootcamp,http://generalassemb.ly/education/digital-marketing-bootcamp--2/london/34990
0,2017-03-11T02:00:00.000Z,workshop,hong-kong,Digital Marketing Bootcamp,http://generalassemb.ly/education/digital-marketing-bootcamp--2/hong-kong/34957
1,2017-03-13T11:00:00.000Z,event,hong-kong,How to be a Side-Hustler: A Definitive Guide,http://generalassemb.ly/education/how-to-be-a-side-hustler-a-definitive-guide/hong-kong/34899
2,2017-03-14T11:00:00.000Z,class,hong-kong,Productivity for Entrepreneurs,http://generalassemb.ly/education/productivity-for-entrepreneurs/hong-kong/34950
3,2017-03-15T11:00:00.000Z,event,hong-kong,How to Make the Transition into Digital,http://generalassemb.ly/education/how-to-make-the-transition-into-digital/hong-kong/35161
4,2017-03-15T11:00:00.000Z,class,hong-kong,Social Media in China,http://generalassemb.ly/education/social-media-in-china/hong-kong/34955
5,2017-03-16T11:00:00.000Z,class,hong-kong,Search Engine Optimization 101: A practical introduction to SEO,http://generalassemb.ly/education/search-engine-optimization-101-a-practical-introduction-to-seo/hong-kong/34956
6,2017-03-20T11:30:00.000Z,course,hong-kong,Digital Marketing,http://generalassemb.ly/education/digital-marketing/hong-kong
7,2017-03-22T11:00:00.000Z,workshop,hong-kong,Financial Intelligence 101: Sources of Funding,http://generalassemb.ly/education/financial-intelligence-101-sources-of-funding/hong-kong/35163
8,2017-03-23T11:00:00.000Z,class,hong-kong,Branding Workshop: Develop Your Brand Strategy & Voice,http://generalassemb.ly/education/branding-workshop-develop-your-brand-strategy-voice/hong-kong/35164
9,2017-03-25T02:00:00.000Z,workshop,hong-kong,SQL Bootcamp,http://generalassemb.ly/education/sql-bootcamp/hong-kong/35166
10,2017-03-25T02:00:00.000Z,workshop,hong-kong,Search Marketing Workshop: SEO & SEM,http://generalassemb.ly/education/search-marketing-workshop-seo-sem/hong-kong/35167
11,2017-03-27T11:00:00.000Z,event,hong-kong,AI Society: How Artificial Intelligence Could Change Marketing Forever,http://generalassemb.ly/education/ai-society-how-artificial-intelligence-could-change-marketing-forever/hong-kong/35284
12,2017-03-27T11:00:00.000Z,workshop,hong-kong,Data Visualisation 101 with Tableau,http://generalassemb.ly/education/data-visualisation-101-with-tableau/hong-kong/35168
13,2017-03-27T11:00:00.000Z,course,hong-kong,Data Analytics,http://generalassemb.ly/education/data-analytics/hong-kong
14,2017-03-29T11:00:00.000Z,event,hong-kong,Investor hot-seat: What do top investors really focus on during your pitch?,http://generalassemb.ly/education/investor-hot-seat-what-do-top-investors-really-focus-on-during-your-pitch/hong-kong/35172
15,2017-03-29T11:00:00.000Z,class,hong-kong,Introduction to Google AdWords,http://generalassemb.ly/education/introduction-to-google-adwords/hong-kong/35169
16,2017-04-01T02:00:00.000Z,workshop,hong-kong,Front-End Web Performance Optimization,http://generalassemb.ly/education/front-end-web-performance-optimization/hong-kong/35171
17,2017-04-01T02:00:00.000Z,workshop,hong-kong,User Experience Design Bootcamp,http://generalassemb.ly/education/user-experience-design-bootcamp/hong-kong/35170
18,2017-04-03T11:00:00.000Z,class,hong-kong,The What & Why of APIs,http://generalassemb.ly/education/the-what-why-of-apis/hong-kong/34623
19,2017-04-06T11:00:00.000Z,event,hong-kong,Career Negotiation Strategies,http://generalassemb.ly/education/career-negotiation-strategies/hong-kong/35659
20,2017-04-06T11:00:00.000Z,workshop,hong-kong,Get the Picture: Introduction to Infographics,http://generalassemb.ly/education/get-the-picture-introduction-to-infographics/hong-kong/35658
21,2017-04-08T02:00:00.000Z,workshop-series,hong-kong,Programming for Non-Programmers Bootcamp,http://generalassemb.ly/education/programming-for-non-programmers-bootcamp/hong-kong/34626
22,2017-04-25T11:00:00.000Z,course,hong-kong,Data Science,http://generalassemb.ly/education/data-science/hong-kong
23,2017-05-08T01:00:00.000Z,immersive,hong-kong,User Experience Design Immersive,http://generalassemb.ly/education/user-experience-design-immersive/hong-kong
24,2017-05-15T01:00:00.000Z,immersive,hong-kong,Web Development Immersive,http://generalassemb.ly/education/web-development-immersive/hong-kong
25,2017-05-23T11:00:00.000Z,course,hong-kong,Front-End Web Development,http://generalassemb.ly/education/front-end-web-development/hong-kong
26,2017-05-30T11:00:00.000Z,course,hong-kong,User Experience Design,http://generalassemb.ly/education/user-experience-design/hong-kong
27,2017-06-05T01:00:00.000Z,immersive,hong-kong,Data Science Immersive,http://generalassemb.ly/education/data-science-immersive/hong-kong
0,2017-03-11T02:00:00.000Z,workshop,singapore,Bootcamp: Develop a Winning Go-To-Market Strategy,http://generalassemb.ly/education/bootcamp-develop-a-winning-go-to-market-strategy/singapore/32764
1,2017-03-13T01:00:00.000Z,immersive,singapore,Web Development Immersive,http://generalassemb.ly/education/web-development-immersive/singapore
2,2017-03-13T11:00:00.000Z,event,singapore,GA x NTUC: So You Want to Be a Digital Marketer,http://generalassemb.ly/education/ga-x-ntuc-so-you-want-to-be-a-digital-marketer/singapore/34670
3,2017-03-13T11:00:00.000Z,course,singapore,Data Analytics,http://generalassemb.ly/education/data-analytics/singapore
4,2017-03-13T11:00:00.000Z,class,singapore,Legal Essentials for Startups,http://generalassemb.ly/education/legal-essentials-for-startups/singapore/34445
5,2017-03-14T11:00:00.000Z,event,singapore,How to Build An Amazing Dev Team,http://generalassemb.ly/education/how-to-build-an-amazing-dev-team/singapore/33885
6,2017-03-15T11:00:00.000Z,event,singapore,GA x NTUC: So You Want to Be a Data Scientist/Analyst,http://generalassemb.ly/education/ga-x-ntuc-so-you-want-to-be-a-data-scientistanalyst/singapore/34671
7,2017-03-16T06:00:00.000Z,event,singapore,GA Singapore Meet & Greet: Hiring Event for Web Developers,http://generalassemb.ly/education/ga-singapore-meet-greet-hiring-event-for-web-developers/singapore/34008
8,2017-03-18T02:00:00.000Z,workshop,singapore,User Experience Design Basics Bootcamp,http://generalassemb.ly/education/user-experience-design-basics-bootcamp/singapore/34675
9,2017-03-20T11:00:00.000Z,workshop-series,singapore,Programming for Non-Programmers Bootcamp,http://generalassemb.ly/education/programming-for-non-programmers-bootcamp/singapore/31808
10,2017-03-20T11:00:00.000Z,class,singapore,Basic Finance for Entrepreneurs,http://generalassemb.ly/education/basic-finance-for-entrepreneurs/singapore/33956
11,2017-03-22T11:00:00.000Z,event,singapore,GA x NTUC: So You Want to Be a Product Manager,http://generalassemb.ly/education/ga-x-ntuc-so-you-want-to-be-a-product-manager/singapore/34136
12,2017-03-22T11:00:00.000Z,class,singapore,The What & Why of APIs,http://generalassemb.ly/education/the-what-why-of-apis/singapore/32223
13,2017-03-22T11:00:00.000Z,workshop,singapore,Building a Marketing Plan,http://generalassemb.ly/education/building-a-marketing-plan-0e57033e-b1bd-4773-bfd4-aaccacb4c4d4/singapore/33154
14,2017-03-23T11:00:00.000Z,class,singapore,Intro to Data Analytics,http://generalassemb.ly/education/intro-to-data-analytics/singapore/33354
15,2017-03-23T11:00:00.000Z,event,singapore,Evernote Presents: Productivity at Work and on the Go,http://generalassemb.ly/education/evernote-presents-productivity-at-work-and-on-the-go/singapore/33794
16,2017-03-23T11:00:00.000Z,class,singapore,Negotiating the Term Sheet,http://generalassemb.ly/education/negotiating-the-term-sheet/singapore/34335
17,2017-03-23T11:00:00.000Z,class,singapore,Beginning Design Thinking,http://generalassemb.ly/education/beginning-design-thinking/singapore/34520
18,2017-03-25T02:00:00.000Z,workshop,singapore,Email Marketing Essentials,http://generalassemb.ly/education/email-marketing-essentials/singapore/32767
19,2017-03-27T11:00:00.000Z,class,singapore,How to Pitch Your Startup to Venture Firms,http://generalassemb.ly/education/how-to-pitch-your-startup-to-venture-firms/singapore/34336
20,2017-03-28T11:00:00.000Z,course,singapore,User Experience Design,http://generalassemb.ly/education/user-experience-design/singapore
21,2017-03-29T11:00:00.000Z,workshop,singapore,Visual Design Fundamentals,http://generalassemb.ly/education/visual-design-fundamentals/singapore/32762
22,2017-03-30T11:00:00.000Z,workshop,singapore,Product Management: Testing and Validating Your Idea,http://generalassemb.ly/education/product-management-testing-and-validating-your-idea/singapore/34690
23,2017-04-01T02:00:00.000Z,workshop,singapore,Storytelling for Entrepreneurs: From Presentations to Elevator Pitches,http://generalassemb.ly/education/storytelling-for-entrepreneurs-from-presentations-to-elevator-pitches/singapore/32231
24,2017-04-01T05:00:00.000Z,workshop,singapore,IoT Workshop: Interact with the Physical World using Genuino,http://generalassemb.ly/education/iot-workshop-interact-with-the-physical-world-using-genuino/singapore/34610
25,2017-04-03T11:00:00.000Z,class,singapore,Business Development and Building Partnerships in Tech,http://generalassemb.ly/education/business-development-and-building-partnerships-in-tech/singapore/33084
26,2017-04-06T11:00:00.000Z,event,singapore,How to Build An Amazing UX Team,http://generalassemb.ly/education/how-to-build-an-amazing-ux-team/singapore/33883
27,2017-04-08T02:00:00.000Z,workshop,singapore,Bootcamp: Fundamentals of Python,http://generalassemb.ly/education/bootcamp-fundamentals-of-python/singapore/32224
28,2017-04-10T11:00:00.000Z,workshop,singapore,Ten Legal Tips Every Entrepreneur Should Know,http://generalassemb.ly/education/ten-legal-tips-every-entrepreneur-should-know/singapore/34513
29,2017-04-13T11:00:00.000Z,event,singapore,How To Build An Amazing Data Team,http://generalassemb.ly/education/how-to-build-an-amazing-data-team/singapore/33886
30,2017-04-15T02:00:00.000Z,workshop,singapore,Product Management Bootcamp,http://generalassemb.ly/education/product-management-bootcamp/singapore/34688
31,2017-04-17T11:00:00.000Z,class,singapore,Intro to Data Analytics,http://generalassemb.ly/education/intro-to-data-analytics/singapore/33355
32,2017-04-20T11:00:00.000Z,event,singapore,Fail Forward,http://generalassemb.ly/education/fail-forward/singapore/34112
33,2017-04-20T11:00:00.000Z,event,singapore,How To Build An Amazing Product Team,http://generalassemb.ly/education/how-to-build-an-amazing-product-team/singapore/33884
34,2017-04-24T01:00:00.000Z,immersive,singapore,Web Development Immersive,http://generalassemb.ly/education/web-development-immersive/singapore
35,2017-05-02T11:00:00.000Z,class,singapore,Legal Essentials for Startups,http://generalassemb.ly/education/legal-essentials-for-startups/singapore/34512
36,2017-05-03T11:00:00.000Z,workshop-series,singapore,Programming for Non-Programmers Bootcamp,http://generalassemb.ly/education/programming-for-non-programmers-bootcamp/singapore/35037
37,2017-05-09T11:00:00.000Z,workshop,singapore,Product Management: Testing and Validating Your Idea,http://generalassemb.ly/education/product-management-testing-and-validating-your-idea/singapore/34691
38,2017-05-09T11:00:00.000Z,course,singapore,Data Analytics,http://generalassemb.ly/education/data-analytics/singapore
39,2017-05-13T02:00:00.000Z,course,singapore,Front-End Web Development,http://generalassemb.ly/education/front-end-web-development/singapore
40,2017-05-15T01:00:00.000Z,course,singapore,Digital Marketing,http://generalassemb.ly/education/digital-marketing/singapore
41,2017-05-22T01:00:00.000Z,immersive,singapore,User Experience Design Immersive,http://generalassemb.ly/education/user-experience-design-immersive/singapore
42,2017-05-27T02:00:00.000Z,workshop,singapore,Code in One Day: HTML & CSS Crash Course,http://generalassemb.ly/education/code-in-one-day-html-css-crash-course/singapore/35035
43,2017-06-03T02:00:00.000Z,course,singapore,Data Science,http://generalassemb.ly/education/data-science/singapore
44,2017-06-19T01:00:00.000Z,immersive,singapore,Web Development Immersive,http://generalassemb.ly/education/web-development-immersive/singapore
45,2017-06-21T11:00:00.000Z,workshop-series,singapore,Programming for Non-Programmers Bootcamp,http://generalassemb.ly/education/programming-for-non-programmers-bootcamp/singapore/35038
46,2017-06-24T02:00:00.000Z,workshop,singapore,Product Management Bootcamp,http://generalassemb.ly/education/product-management-bootcamp/singapore/34693
47,2017-06-29T11:00:00.000Z,workshop,singapore,Product Management: Testing and Validating Your Idea,http://generalassemb.ly/education/product-management-testing-and-validating-your-idea/singapore/34692
48,2017-08-24T11:00:00.000Z,workshop,singapore,Brand You: How to Promote Yourself Authentically,http://generalassemb.ly/education/brand-you-how-to-promote-yourself-authentically/singapore/35435
0,2017-03-26T23:00:00.000Z,course,brisbane,User Experience Design,http://generalassemb.ly/education/user-experience-design/brisbane
1,2017-05-29T08:30:00.000Z,course,brisbane,User Experience Design,http://generalassemb.ly/education/user-experience-design/brisbane
2,2017-05-29T08:30:00.000Z,course,brisbane,Digital Marketing,http://generalassemb.ly/education/digital-marketing/brisbane
3,2017-05-30T08:00:00.000Z,course,brisbane,Front-End Web Development,http://generalassemb.ly/education/front-end-web-development/brisbane
0,2017-03-13T13:00:00.000Z,course,melbourne,Product Management,http://generalassemb.ly/education/product-management/melbourne
1,2017-03-14T07:30:00.000Z,class,melbourne,Startup Law 101: Starting & Growing a Business,http://generalassemb.ly/education/startup-law-101-starting-growing-a-business/melbourne/32419
2,2017-03-15T01:30:00.000Z,class,melbourne,Tools & Techniques for Personal Branding on Social Media,http://generalassemb.ly/education/tools-techniques-for-personal-branding-on-social-media/melbourne/32721
3,2017-03-15T07:00:00.000Z,class,melbourne,Innovation Strategy,http://generalassemb.ly/education/innovation-strategy/melbourne/27995
4,2017-03-16T07:00:00.000Z,event,melbourne,Death by Design: Disruption & Failure in the Design World,http://generalassemb.ly/education/death-by-design-disruption-failure-in-the-design-world/melbourne/33200
5,2017-03-16T07:30:00.000Z,class,melbourne,User Experience Research & Design Working Together in Business,http://generalassemb.ly/education/user-experience-research-design-working-together-in-business/melbourne/33659
6,2017-03-17T06:00:00.000Z,event,melbourne,Unearthed Hackathon Melbourne 2017,http://generalassemb.ly/education/unearthed-hackathon-melbourne-2017/melbourne/29798
7,2017-03-17T23:00:00.000Z,workshop,melbourne,Intro to Python Bootcamp,http://generalassemb.ly/education/intro-to-python-bootcamp/melbourne/34440
8,2017-03-19T13:00:00.000Z,course,melbourne,User Experience Design,http://generalassemb.ly/education/user-experience-design/melbourne
9,2017-03-20T07:00:00.000Z,event,melbourne,World Storytelling Day,http://generalassemb.ly/education/world-storytelling-day/melbourne/34575
10,2017-03-20T07:30:00.000Z,class,melbourne,Intro to Data Analytics,http://generalassemb.ly/education/intro-to-data-analytics/melbourne/34565
11,2017-03-20T07:30:00.000Z,event,melbourne,Social Media Strategy for Startups,http://generalassemb.ly/education/social-media-strategy-for-startups/melbourne/33655
12,2017-03-21T07:00:00.000Z,class,melbourne,Social Media Masterclass,http://generalassemb.ly/education/social-media-masterclass/melbourne/34111
13,2017-03-21T07:30:00.000Z,class,melbourne,Gamification for Business Improvement,http://generalassemb.ly/education/gamification-for-business-improvement/melbourne/33656
14,2017-03-22T01:30:00.000Z,class,melbourne,Free Class: Google Adwords for Small Business,http://generalassemb.ly/education/free-class-google-adwords-for-small-business/melbourne/34252
15,2017-03-22T07:00:00.000Z,class,melbourne,"Content Strategy Masterclass: Cultivate your Brand, Grow Your Audience",http://generalassemb.ly/education/content-strategy-masterclass-cultivate-your-brand-grow-your-audience/melbourne/33742
16,2017-03-23T07:00:00.000Z,workshop,melbourne,Build Your Business Website with WordPress,http://generalassemb.ly/education/build-your-business-website-with-wordpress/melbourne/34893
